epoch,train_loss,train_t,train_s,val_loss,val_t,val_s,val_nmse_db,lr,time_iso
58,0.075827,0.122437,0.029217,0.054520,0.094394,0.014646,-17.07,0.0001,2025-08-21T21:03:25
59,0.041989,0.066630,0.017349,0.056515,0.096563,0.016467,-16.87,0.0001,2025-08-21T21:04:39
60,0.021393,0.033595,0.009191,0.057877,0.098438,0.017316,-16.73,0.0001,2025-08-21T21:05:45
61,0.017087,0.026427,0.007747,0.058395,0.099242,0.017548,-16.65,0.0001,2025-08-21T21:06:50
62,0.014905,0.023164,0.006646,0.058175,0.098969,0.017382,-16.68,0.0001,2025-08-21T21:07:57
63,0.014014,0.021651,0.006378,0.058154,0.099022,0.017286,-16.67,0.0001,2025-08-21T21:09:03
64,0.013907,0.021363,0.006450,0.058513,0.099458,0.017567,-16.65,5e-05,2025-08-21T21:10:08
65,0.009799,0.015341,0.004257,0.058396,0.099304,0.017489,-16.66,5e-05,2025-08-21T21:11:13
66,0.008755,0.013804,0.003706,0.058406,0.099355,0.017457,-16.65,5e-05,2025-08-21T21:12:18
67,0.008568,0.013449,0.003686,0.058553,0.099615,0.017491,-16.63,5e-05,2025-08-21T21:13:23
68,0.008620,0.013449,0.003790,0.058741,0.099889,0.017593,-16.61,5e-05,2025-08-21T21:14:28
