epoch,train_loss,train_t,train_s,val_loss,val_t,val_s,val_nmse_db,lr,time_iso
59,0.029433,0.000000,0.029433,0.008965,0.000000,0.008965,4.19,2.5e-05,2025-08-21T14:34:58
60,0.029154,0.000000,0.029154,0.008661,0.000000,0.008661,4.19,2.5e-05,2025-08-21T14:35:48
61,0.029087,0.000000,0.029087,0.008741,0.000000,0.008741,4.19,2.5e-05,2025-08-21T14:36:47
62,0.029049,0.000000,0.029049,0.008895,0.000000,0.008895,4.19,2.5e-05,2025-08-21T14:37:37
63,0.028926,0.000000,0.028926,0.008632,0.000000,0.008632,4.19,2.5e-05,2025-08-21T14:38:27
64,0.028878,0.000000,0.028878,0.008620,0.000000,0.008620,4.19,2.5e-05,2025-08-21T14:39:23
65,0.028761,0.000000,0.028761,0.008741,0.000000,0.008741,4.20,2.5e-05,2025-08-21T14:40:22
66,0.028718,0.000000,0.028718,0.008647,0.000000,0.008647,4.20,2.5e-05,2025-08-21T14:41:11
67,0.028621,0.000000,0.028621,0.008958,0.000000,0.008958,4.20,2.5e-05,2025-08-21T14:42:03
68,0.028511,0.000000,0.028511,0.008677,0.000000,0.008677,4.20,2.5e-05,2025-08-21T14:42:53
69,0.028501,0.000000,0.028501,0.008813,0.000000,0.008813,4.19,2.5e-05,2025-08-21T14:43:42
70,0.028423,0.000000,0.028423,0.008729,0.000000,0.008729,4.21,1.25e-05,2025-08-21T14:44:30
71,0.028135,0.000000,0.028135,0.008701,0.000000,0.008701,4.21,1.25e-05,2025-08-21T14:45:20
72,0.028055,0.000000,0.028055,0.008612,0.000000,0.008612,4.21,1.25e-05,2025-08-21T14:46:11
73,0.028001,0.000000,0.028001,0.008560,0.000000,0.008560,4.20,1.25e-05,2025-08-21T14:47:07
74,0.027925,0.000000,0.027925,0.008575,0.000000,0.008575,4.21,1.25e-05,2025-08-21T14:48:07
75,0.027858,0.000000,0.027858,0.008438,0.000000,0.008438,4.21,1.25e-05,2025-08-21T14:48:58
76,0.027812,0.000000,0.027812,0.008493,0.000000,0.008493,4.21,1.25e-05,2025-08-21T14:49:53
77,0.027723,0.000000,0.027723,0.008406,0.000000,0.008406,4.21,1.25e-05,2025-08-21T14:50:44
78,0.027612,0.000000,0.027612,0.008729,0.000000,0.008729,4.21,1.25e-05,2025-08-21T14:51:40
79,0.027631,0.000000,0.027631,0.008686,0.000000,0.008686,4.21,1.25e-05,2025-08-21T14:52:31
80,0.027566,0.000000,0.027566,0.008476,0.000000,0.008476,4.22,1.25e-05,2025-08-21T14:53:21
81,0.027381,0.000000,0.027381,0.008570,0.000000,0.008570,4.21,1.25e-05,2025-08-21T14:54:12
82,0.027312,0.000000,0.027312,0.008534,0.000000,0.008534,4.21,1.25e-05,2025-08-21T14:55:03
83,0.027212,0.000000,0.027212,0.008425,0.000000,0.008425,4.22,6.25e-06,2025-08-21T14:55:56
84,0.027096,0.000000,0.027096,0.008441,0.000000,0.008441,4.22,6.25e-06,2025-08-21T14:56:48
85,0.027041,0.000000,0.027041,0.008410,0.000000,0.008410,4.22,6.25e-06,2025-08-21T14:57:38
86,0.026994,0.000000,0.026994,0.008459,0.000000,0.008459,4.22,6.25e-06,2025-08-21T14:58:28
87,0.026943,0.000000,0.026943,0.008424,0.000000,0.008424,4.22,6.25e-06,2025-08-21T14:59:18
