epoch,train_loss,train_t,train_s,val_loss,val_t,val_s,val_nmse_db,lr,time_iso
1,0.074608,0.074608,0.000000,0.034528,0.034528,0.000000,-16.56,0.0001,2025-08-21T13:23:15
2,0.063079,0.063079,0.000000,0.037038,0.037038,0.000000,-16.57,0.0001,2025-08-21T13:23:35
3,0.056786,0.056786,0.000000,0.030837,0.030837,0.000000,-16.90,0.0001,2025-08-21T13:23:51
4,0.050500,0.050500,0.000000,0.032684,0.032684,0.000000,-16.98,0.0001,2025-08-21T13:24:13
5,0.044591,0.044591,0.000000,0.035050,0.035050,0.000000,-16.83,0.0001,2025-08-21T13:24:29
6,0.040933,0.040933,0.000000,0.033199,0.033199,0.000000,-16.93,0.0001,2025-08-21T13:24:45
7,0.037975,0.037975,0.000000,0.034102,0.034102,0.000000,-16.90,0.0001,2025-08-21T13:25:00
8,0.036449,0.036449,0.000000,0.032808,0.032808,0.000000,-17.01,0.0001,2025-08-21T13:25:17
9,0.034585,0.034585,0.000000,0.031511,0.031511,0.000000,-17.09,5e-05,2025-08-21T13:25:33
10,0.028640,0.028640,0.000000,0.030213,0.030213,0.000000,-17.13,5e-05,2025-08-21T13:25:49
11,0.027374,0.027374,0.000000,0.031880,0.031880,0.000000,-17.11,5e-05,2025-08-21T13:26:09
12,0.026485,0.026485,0.000000,0.031453,0.031453,0.000000,-17.16,5e-05,2025-08-21T13:26:25
13,0.026130,0.026130,0.000000,0.032184,0.032184,0.000000,-17.14,5e-05,2025-08-21T13:26:41
14,0.025683,0.025683,0.000000,0.031526,0.031526,0.000000,-17.18,5e-05,2025-08-21T13:26:57
15,0.024921,0.024921,0.000000,0.032299,0.032299,0.000000,-17.21,5e-05,2025-08-21T13:27:12
16,0.024865,0.024865,0.000000,0.031731,0.031731,0.000000,-17.20,5e-05,2025-08-21T13:27:28
17,0.023691,0.023691,0.000000,0.031992,0.031992,0.000000,-17.15,2.5e-05,2025-08-21T13:27:44
18,0.020933,0.020933,0.000000,0.029879,0.029879,0.000000,-17.18,2.5e-05,2025-08-21T13:27:59
19,0.019761,0.019761,0.000000,0.030488,0.030488,0.000000,-17.17,2.5e-05,2025-08-21T13:28:20
20,0.019928,0.019928,0.000000,0.030959,0.030959,0.000000,-17.16,2.5e-05,2025-08-21T13:28:35
21,0.019674,0.019674,0.000000,0.029969,0.029969,0.000000,-17.21,2.5e-05,2025-08-21T13:28:50
22,0.019178,0.019178,0.000000,0.029288,0.029288,0.000000,-17.22,2.5e-05,2025-08-21T13:29:06
23,0.019354,0.019354,0.000000,0.031076,0.031076,0.000000,-17.22,2.5e-05,2025-08-21T13:29:26
24,0.019235,0.019235,0.000000,0.030658,0.030658,0.000000,-17.26,2.5e-05,2025-08-21T13:29:41
25,0.018795,0.018795,0.000000,0.031022,0.031022,0.000000,-17.21,2.5e-05,2025-08-21T13:29:57
26,0.017939,0.017939,0.000000,0.030716,0.030716,0.000000,-17.19,2.5e-05,2025-08-21T13:30:13
27,0.018039,0.018039,0.000000,0.030754,0.030754,0.000000,-17.17,2.5e-05,2025-08-21T13:30:29
28,0.018185,0.018185,0.000000,0.029951,0.029951,0.000000,-17.22,1.25e-05,2025-08-21T13:30:45
29,0.017074,0.017074,0.000000,0.029655,0.029655,0.000000,-17.23,1.25e-05,2025-08-21T13:31:01
30,0.016571,0.016571,0.000000,0.030864,0.030864,0.000000,-17.23,1.25e-05,2025-08-21T13:31:17
31,0.016773,0.016773,0.000000,0.030219,0.030219,0.000000,-17.24,1.25e-05,2025-08-21T13:31:33
32,0.016777,0.016777,0.000000,0.030648,0.030648,0.000000,-17.21,1.25e-05,2025-08-21T13:31:49
